leagueId,tier,number
9cf3ee56-d0a4-4b7e-9cdf-85855c4f6e94,SILVER,165
9cf60264-fb73-4506-b729-8ceddfd11b9c,GOLD,199
9cf63587-690c-4c90-b24f-c6363090dea1,SILVER,117
9cf704d9-31a2-4748-8814-d68a51d2045f,BRONZE,48
9cf88f58-129d-45a0-89ab-0b2316f3ca58,SILVER,72
9cf89900-769d-4a89-81de-356876003bfb,GOLD,188
9cf9babb-9902-4138-b28b-bb42647061e7,IRON,80
9d00bcad-56c8-40a3-b117-0fba08808859,IRON,22
9d02ca3f-1dea-4dbc-83c6-92369d529985,IRON,13
9d0745c5-4de6-44d1-a6ac-2fa57b117d4d,IRON,13
9d0a514b-ec10-4545-a060-427b2400b545,IRON,19
9d0b163b-6a12-464b-a93b-14812cad4c84,GOLD,189
9d0bd5ff-2e4b-44c4-9c5c-1c29063df5f9,GOLD,198
9d0de912-9d20-4483-bafb-4c67b6be8d59,IRON,53
9d167a4a-40cc-4993-a77d-d5db6e0fc204,IRON,16
9d1c5bb2-59a1-4422-8249-10e06dbf5f84,SILVER,179
9d216797-8722-4d1a-9b38-bc7ce0c1b098,PLATINUM,200
9d21ab01-522a-4c6d-8dcc-073b671035df,SILVER,177
9d259ae8-d84d-4f4a-b369-d8a80b6ad1e5,GOLD,199
9d288862-6f36-4a59-9917-faad829f90be,BRONZE,47
9d2c6915-ecae-4a4d-9f85-b9569a64b6ca,IRON,76
9d2cc369-97bf-45af-a621-bd70fb396794,IRON,15
9d2f11e6-4dab-494b-92e1-2e7d9fd30c73,SILVER,190
9d31612d-ac09-43db-9f79-0cebc5daad67,SILVER,185
9d320af0-d1a2-4e86-a6ae-6fda6ea391e8,BRONZE,117
9d35d1fe-c936-4adb-ae50-f7eabf363971,IRON,51
9d3647b3-875d-4699-898b-4960928bdc1b,BRONZE,53
9d36eecf-91db-4fa0-b13b-a1a27b10ac74,BRONZE,129
9d37f11f-e4c8-49a1-9d87-481bcd66ebae,GOLD,195
9d380184-0ee3-479e-a676-5f67be4859e0,SILVER,83
9d38e575-2e87-4ca3-8b42-78c8e5afebef,IRON,29
9d3eac46-8628-41ac-989b-1190e009ff5c,BRONZE,46
9d46a5a6-e81c-4fbe-9794-f12c64d22072,BRONZE,145
9d4a5f6c-e516-4ecb-bd57-d720e66d6eb1,IRON,46
9d4ba841-bcb5-483e-8ba3-fd93e443e85e,BRONZE,85
9d4f0d3b-d6ca-4f5d-8e2c-a8cf33cb7164,IRON,9
9d53ea4c-bd4a-4442-a392-0ff2dc0b7f44,GOLD,205
9d5a439e-4fd9-4fd6-9891-662a6c3bc27c,GOLD,202
9d5c57d8-3af0-4f64-b025-9de362b31de3,GOLD,103
9d5fa1e8-9be8-46d8-9851-f2f60a2936ed,IRON,43
9d669576-9db0-4bf9-bd83-08a1fca4c55e,SILVER,199
9d67cbfa-612c-4757-812c-5e64d610a9a6,BRONZE,134
9d68108f-3551-43d2-9ec1-4cf3ba310b31,DIAMOND,202
9d6adea0-a15d-4354-9c1b-11b87ac0f5e0,BRONZE,147
9d6b4e0f-e091-4ae2-af06-4b9faa7d7121,SILVER,164
9d6c0a55-8d9f-4c70-a177-0fdbf8ffee8d,SILVER,188
9d6d04ee-39b4-402b-8870-d0156e8290ae,IRON,23
9d6f8f1d-7456-4302-8a98-3e516ccd86e0,PLATINUM,200
9d6fc974-909c-441b-9152-32dc6ac0200e,BRONZE,110
9d755b2a-02d2-4363-ac8b-bd2f244f1f67,BRONZE,32
9d76e3e8-d122-49c1-986a-fbc8fb6fce82,GOLD,187
9d791a8c-1d77-426c-b595-b1cbd251d2aa,BRONZE,143
9d7e68ec-621f-4abb-a689-6f6418510317,BRONZE,138
9d7ff6af-2898-4cf6-871e-f6e6c59cb300,BRONZE,32
9d885e25-ffaa-457c-9da1-2c6501e78d69,SILVER,192
9d8d8898-4ace-46dd-a0dc-c277572e1035,BRONZE,133
9d952ce6-31f7-42d9-a873-6ad1fc099a56,GOLD,188
9d977d3e-c828-40d0-be3e-3877d1607585,SILVER,143
9d97b06b-96ac-4549-a8fe-ff68965b86a3,BRONZE,47
9d98aae2-26af-4ceb-b2a9-69f880fbc425,SILVER,176
9d98d136-0fe0-4f2c-9c7e-aad6749c3951,SILVER,79
9d99a5f1-536a-405c-a2eb-52801b6a75ed,SILVER,149
9d9ca86b-31f1-4f05-9841-d8a3d61fc946,IRON,16
9da07ca2-be3d-45d5-90f8-8716708b58ca,BRONZE,124
9da2e03d-939b-46cd-a7b4-bb1c3e817ab8,GOLD,194
9da59245-8be2-4d1f-8c68-9688c5ccc70e,SILVER,175
9da68861-89e1-4090-acf8-3b24fafcdd44,GOLD,199
9da8c97d-7bc5-4514-ad98-9937b4331f58,BRONZE,146
9db25fda-583d-4c6b-85db-c9d4ac9677dc,IRON,35
9db9994a-0058-4bd1-bf38-a6baaf7fa47f,BRONZE,140
9dbe0c6a-8a41-4fba-9b74-04adda2beb90,BRONZE,81
9dc125fd-2f31-4eb9-9d44-0a1bd0b99db8,BRONZE,41
9dc4d008-7fd0-42ce-8913-ce69d48dbd7f,BRONZE,85
9dc8ee31-024c-4c19-955a-824766b84d41,BRONZE,106
9dcb6813-823a-46fb-a66b-811836570fa3,GOLD,97
9dccabd8-0bd6-4c07-9e23-f95464b0cca2,IRON,65
9dced949-9818-4113-93d8-75a6a00678d1,GOLD,196
9dcf387e-7c4c-4f22-9145-5b5d8cae7a5f,PLATINUM,200
9dd3979d-e197-47dc-a01c-6fda6ed20229,GOLD,183
9dd587b9-e5bc-410d-8578-6adc17dd07e0,BRONZE,55
9de16140-8586-45fd-9b9c-b5105bc6a1ec,BRONZE,134
9de469f6-d90d-4ea0-a205-de0454730d5e,GOLD,196
9de6304e-8d33-497c-8dfc-76dfd9d27f77,GOLD,180
9dead519-bbfb-43a4-aed2-e548130004fb,SILVER,195
9deb0f27-47ef-445d-b810-da6caafe27cd,SILVER,193
9ded8601-a51c-4493-a2d5-585d552061b3,BRONZE,151
9dedfb4e-9a73-4c95-b39c-9d4384cb77bc,BRONZE,143
9def2c89-0624-4f6f-9576-75f204222e6d,SILVER,79
9df09d66-9b6a-4ae4-8116-58f5ec9d8593,PLATINUM,200
9df3d12c-5af9-4c54-95e7-17a0cc3b4c04,GOLD,192
9df5201b-065c-481c-b13f-efa61df95a05,GOLD,199
9df61702-2a76-409e-a868-d6411a4ad527,BRONZE,147
9df8868d-e9af-4bcb-b3da-84dbb3b78b08,BRONZE,123
9dfdd71b-213f-4239-a353-d93dde475ba3,BRONZE,129
9dff8ed6-de5a-44f9-9740-438356a69843,GOLD,183
9e0d9703-a1ff-4ed1-98e1-b8748fec1418,BRONZE,45
9e0f0d22-08d4-4dd4-b600-e508bda8f8e5,BRONZE,147
9e103af3-d2bd-4eb1-bff6-c81900b105fb,SILVER,75
9e10aede-27b0-4c88-9d4e-73471f3e3945,IRON,37
9e113a6f-7700-45c9-8dcb-2739ade30105,BRONZE,143
9e14b4b2-3d9f-4493-8ebe-6c6d71c016af,IRON,27
9e179dbe-bdec-458b-8743-43c4ba570032,SILVER,72
9e1ac41f-8d4f-405b-a931-0cc75cd1d6a3,SILVER,104
9e1e847f-5ad1-4a05-b600-908910509240,BRONZE,138
9e222b41-e563-4541-a3a8-272bf869b228,IRON,56
9e23769a-0d17-4406-8d2a-1d2cd0859889,GOLD,184
9e23b4f2-f667-4ad7-a941-98c461151c20,SILVER,84
9e28d312-7f7e-41fd-b0cc-bb0a05cb834a,IRON,18
9e2b14ff-bf91-4df3-9668-97be04c4ce9a,SILVER,107
9e2b6c7a-456d-4c25-9f1f-846e9b11985f,BRONZE,88
9e2d3db8-1115-4217-900f-87f46e06f5a0,IRON,44
9e2f1051-fddd-46ea-a857-8ca092b26bdc,BRONZE,143
9e32465c-ec89-46e9-a77e-d7be1bf6906e,GOLD,187
9e337f81-c29f-41e5-adf6-ec700112e2a8,BRONZE,122
9e3588d5-089d-49de-9405-b9142368f781,BRONZE,117
9e3d9684-4436-4ada-9e79-df370ec09d9b,BRONZE,63
9e3eba7b-a6c3-40bc-abc1-679e1506633b,IRON,37
9e42da38-d97b-4fa8-9280-6fa7eb05ca4c,SILVER,175
9e44494d-6f6f-495a-b86f-adac5d166f12,IRON,47
9e45380f-c530-4efe-b3a8-a4e2c3bd780f,IRON,28
9e477f96-adb3-435a-a533-2c944880cf02,SILVER,98
9e4de4fc-a3f0-4d8a-9de3-69222a3f3fac,GOLD,198
9e511463-8827-4a27-a989-d852011e7faf,BRONZE,44
9e5c3230-2a5d-4cdd-81e1-bf35c9fbcbd6,SILVER,178
9e5f9011-9e45-4a88-9ae1-8359c613a218,IRON,42
9e61e312-ed00-4a55-a28b-63e16404a6ae,GOLD,132
9e627c34-6b82-4deb-98ad-5eed5aec8d41,GOLD,198
9e65f11d-30e2-4b6b-a91f-937e25e01af3,GOLD,187
9e68294e-1044-4c07-9bee-e383d5b45c37,GOLD,202
9e6a40ac-c6f0-4bc3-9627-4dbf32ea955f,SILVER,197
9e6b67e2-ca9a-4ddf-a50c-636f1b87f756,BRONZE,134
9e6f0cfc-9998-402e-a62a-365d03317424,BRONZE,131
9e711c45-88c1-422e-9b87-ff56d7782097,BRONZE,134
9e73c3d1-3eee-4f20-8988-3c52c2ff4f86,SILVER,120
9e7465fa-aed0-4b10-9e1c-21c45e284b96,SILVER,197
9e750e16-9069-4f40-b330-b0cc81c2703d,GOLD,181
9e7736e4-2988-480d-a856-c31a61ab56dc,IRON,26
9e7afba4-fd10-419b-a1b5-3293404e8efe,BRONZE,52
9e7cd1ec-555a-47d5-b6f7-e84c5bdf1d85,GOLD,193
9e7e076a-f1b6-42b1-bd9f-94f9054aa71d,IRON,11
9e7fa4f3-5e5b-4876-a074-30765cba56e9,IRON,17
9e82e895-7c0a-4431-a1be-bc7b8ba438b2,BRONZE,140
9e86b66f-d7d1-4b60-b0ae-d892dcd63972,SILVER,75
9e8c2005-4207-4494-9d3b-7af8662ecbc9,GOLD,197
9e8d1927-3a99-490c-8cf7-ce7833274663,SILVER,177
9e8e5bd2-bfce-4366-a8be-feb49a8e4d1a,IRON,20
9e9266e8-81cc-4b69-8948-ab94f69c874d,BRONZE,139
9e980ed2-3ec8-4a50-a8d1-cb6cc9bf590e,SILVER,97
9e9b2f64-7091-4994-a3b8-1b4c7e0479f5,SILVER,167
9e9e400c-69cb-4db8-a676-483dcc8345be,GOLD,197
9e9ec77e-9ff8-4782-b96a-d86336a788ba,SILVER,186
9ea342fe-f11a-4e36-885a-82049556e521,GOLD,184
9ea4a21a-0540-45a3-b3c4-60646c1651fb,BRONZE,77
9ea52316-187b-4bb9-8ed0-06b755eb5ffd,GOLD,188
9ea7614a-dad9-4042-abd8-270ba2e245c1,BRONZE,48
9eac8cd6-dd65-4271-81c2-5585c9f562eb,SILVER,185
9eb0d98b-9ec4-4a07-8d9a-625243cd182f,PLATINUM,199
9eb2fd4f-fd41-4a19-a6d9-9503d7802837,SILVER,169
9eb4d7d7-70f7-4514-a109-bc8e9a543e21,SILVER,109
9eb94a03-31bf-45b3-8527-ba22508359d1,SILVER,111
9ebd0856-7d01-450e-8526-641ff7de638b,GOLD,198
9ebd88aa-dbb3-4010-a37d-4773c0358748,IRON,22
9ec8bf87-f189-4d61-9bff-95d26ad37170,BRONZE,39
9ecdfa09-3dcc-43ba-80d7-a59d8d57ec39,IRON,38
9ed04f87-17fc-49ed-be92-2ea1a96df636,IRON,29
9ed13a65-c71b-4642-8812-11f967f38c60,SILVER,149
9ed28984-e7ab-4ce5-849c-a57b8eb559be,PLATINUM,201
9ed31bd2-f997-4762-af09-7e3abab70ace,IRON,54
9ed39e7b-1059-4389-80f4-df5c50bb668d,BRONZE,146
9ed3b29a-9f81-46a9-aa91-b28604695b04,SILVER,175
9ed4b944-f9a0-4c97-9e4f-f47475444d26,IRON,29
9ed5118d-327f-4173-af96-84211386a8a7,GOLD,186
9ed5da48-d9dd-49ed-8d98-387f9423370a,BRONZE,155
9ed77eff-4ad4-4578-ada9-4c6f628172e0,IRON,55
9edac9fd-4ef7-4b6e-b78e-dd02f8422578,GOLD,199
9edd9891-dda3-485a-a7c4-bd44daafe112,SILVER,169
9ee0a3d4-1a44-454b-bae1-ff6864f7b203,GOLD,191
9ee96ba3-0fce-4e2b-a000-50446ca744c5,BRONZE,49
9eeb2be4-a7ff-427c-b9a6-54431a9e7d70,BRONZE,118
9eecdffd-bb12-4987-a5a2-aa3a594b8839,GOLD,200
9eee0c74-977f-4bfd-9d2a-aacb2d324658,BRONZE,46
9eee6e1a-6165-4b6d-8ffb-699ea88ea948,BRONZE,124
9eef5f41-970e-41f2-a363-15a3a786f28d,GOLD,198
9ef2c9a0-26e3-4a62-990f-24f3a2983654,SILVER,162
9ef3e1b3-922c-4d0d-bc86-b29d17b28705,SILVER,90
9ef8226e-ffa3-471d-9780-7e65854646a7,IRON,57
9eff5273-d57d-46b0-9a30-3956cbe0d9fe,SILVER,123
9f011235-90f4-449b-bce6-e287b7b005f5,SILVER,181
9f02a2a6-542c-40e6-a5e1-955119d4dc27,SILVER,97
9f032c8c-4542-4bee-9e96-224e79ff81c7,PLATINUM,198
9f0c31c4-4b61-4b73-938f-f3464ed6bcc8,GOLD,192
9f0cf012-7d95-4c2a-b153-02fb7af124bf,SILVER,188
9f0cf502-ee9a-4069-87bd-da1b1989400a,SILVER,198
9f0e29a4-7de4-4864-a4e3-e6789d4acc0e,SILVER,144
9f0e79f2-95bd-49e0-8729-bf954d068f35,SILVER,122
9f0f9476-22f2-4b74-a7b9-610f1d470474,BRONZE,124
9f10300d-1689-4360-abff-e5224d7bdd9e,SILVER,84
9f115bdf-f212-4872-810e-76c4ce4cf47a,IRON,20
9f1329a9-efab-4762-9dff-758f83a644ee,PLATINUM,200
9f18b618-844c-4093-a58f-4050b29d6543,PLATINUM,199
9f1952b3-b00d-4fc6-b0cb-2b4dc5d5a368,SILVER,177
9f1afff1-d5fa-49ec-9c4e-60038334da76,GOLD,184
9f1b98c5-e7f9-4050-bf77-460a0d3def66,SILVER,84
9f1c5d6f-91b4-4c2f-a464-4217caf84a2b,PLATINUM,125
9f2245fd-5d0a-4f9a-a43a-5cd93c180c46,SILVER,194
9f22ff33-10bb-4106-9449-0e764e134404,BRONZE,137
9f25619d-41c6-4dac-b01f-d47f50fc66fb,GOLD,184
9f261c3c-b0f1-4fd5-ae24-550ef44f8aad,GOLD,192
9f2746c7-43f1-4f43-a0cb-31dafda93c9f,SILVER,189
9f2bb044-270b-4932-a2bd-c1127df9c953,SILVER,172
9f2dba5b-be9a-45cc-bf5f-e8839e67c0e3,GOLD,196
9f304544-2217-4f67-9d01-08c0596bd6ff,GOLD,197
9f3165cc-9132-4166-a667-794be93ead1e,SILVER,99
9f335d40-6556-44e1-9881-b1e696c1ba53,SILVER,191
9f34543a-a416-4553-b8bf-e1eb3680c3d0,GOLD,172
9f3b4432-9b9c-4c2f-b92c-257b93ab5b58,BRONZE,56
9f3c9186-8067-4256-909b-7ae984801903,BRONZE,115
9f3ea477-bd3c-4936-a3e5-ae48e449d3ab,GOLD,200
9f3f9cd7-1955-4548-997c-2ee3a05090ca,BRONZE,47
9f43014d-c5ad-41c4-968d-a6b52d972d09,BRONZE,56
9f45f612-639c-49c1-9cf6-ce41acde2af0,BRONZE,133
9f49493e-8da6-4c33-9a2d-608642212e61,BRONZE,40
9f495f8e-0e65-4e91-824d-877b5ecf3c78,SILVER,74
9f49a74e-b0e7-4712-8cc2-0b81e86ae88b,SILVER,189
9f49ae44-889b-42da-a51c-347bddb31f14,BRONZE,119
9f49af7d-fdc4-4293-ba75-b42288fb5c04,BRONZE,131
9f4a07a0-c4bc-48c9-af4a-0fdcb2bef24b,BRONZE,132
9f4bb18c-e1f6-43f5-8c44-140950cc6f6d,GOLD,184
9f4df240-8718-4aec-a81b-e4864149f333,IRON,58
9f4fc8c5-18ef-4435-a8db-f2665e93e4f7,SILVER,112
9f5022b3-38e7-4505-a03a-d6d92b69d177,GOLD,89
9f51efbc-2682-4b82-a97f-c07c04e1df2c,GOLD,198
9f52b5cf-68a6-490a-b89b-f1997e70c842,BRONZE,77
9f531c6e-7615-491d-9489-cf3f86fb6d02,SILVER,180
9f574019-ab6f-4799-8e92-67fc44bcc3f5,IRON,48
9f58ea89-7d04-4bfd-8ba8-f55ca972ad49,IRON,62
9f5a9f2d-fbc8-4318-bafd-32360e874de5,IRON,46
9f5b06cb-12db-43b5-8e55-c618c993299f,GOLD,106
9f64d23b-16af-4bdd-8b9f-f4e377c5c6e0,GOLD,191
9f671d8f-9e12-4248-b31d-9a8c3e3b23fb,GOLD,190
9f6a1692-6f46-41f5-aae4-4670bb6bf50b,SILVER,166
9f6aa850-6f83-4a1c-bedc-0e19efaf8ad8,IRON,86
9f6e8706-6552-49b3-93cf-4de943a59824,SILVER,192
9f716887-7f90-4627-8ff3-f1600b682c14,SILVER,146
9f73e500-0196-43a2-8fd1-73aface4a045,SILVER,182
9f7950b8-fc6f-4033-9056-264119e02782,PLATINUM,201
9f7b1a9f-9805-44df-b1b2-804e66979c91,BRONZE,49
9f7ddd41-9a7b-44c1-b9f4-91284eb77e95,SILVER,186
9f7e1280-d7d1-4c77-b78f-377d60154beb,BRONZE,39
9f80d322-c8f4-46da-9c29-5e7b646f3ddf,GOLD,191
9f829bad-37a5-417f-aced-f8698e548a9b,IRON,71
9f86dfec-aeb4-4f64-8bab-1455daef577a,IRON,31
9f8d1c9a-b63d-488c-a142-b480b6582e56,SILVER,84
9f8d8104-bb37-4b3b-bdb0-2e1773d28c1e,BRONZE,41
9f8ff694-321c-4853-99dd-eb2acf638e55,BRONZE,42
9f91c23a-619c-4b5d-8bb1-ba96900f4f97,GOLD,198
9f98e32e-eedb-443d-a6a8-7393e79459a2,PLATINUM,199
9f9e41cc-3406-40ed-89b2-dc714e2cb8aa,SILVER,137
9f9e8f48-fbe9-4cf5-b035-d832a931e9a9,IRON,42
9f9f7bf1-5f73-4692-a020-713e2d1cf5e6,BRONZE,79
9fa25687-7183-49c0-9b70-4a5ed59015b2,SILVER,170
9fa5e790-95f7-49b5-bced-0e4d4a840e2a,BRONZE,143
9fa96d12-30a5-4089-97dd-77f65d8bc976,SILVER,173
9facc828-b561-40a0-ac51-546f66f6b6d8,GOLD,127
9fae9658-7916-4473-9cee-dc75f7d993b6,BRONZE,44
9fb4969a-0872-491e-9391-1be070afd6c7,BRONZE,143
9fb70d84-7895-4cc6-adaf-0a44238b0671,GOLD,182
9fb8273b-e985-447b-8a1a-cab30d8f29fa,BRONZE,136
9fbf8c2c-275c-4854-82ce-e107a95d1373,SILVER,191
9fc38628-c128-4f49-9cca-6583bec04c52,BRONZE,60
9fc9540f-23af-48e4-9bec-808813a6b61e,GOLD,195
9fc96efd-95d7-42f9-b76c-5e39aed2962c,GOLD,202
9fcaf1d4-3548-4c44-bafc-0a4dff7122e7,PLATINUM,136
9fcc2c0c-0e4a-46f9-bc14-3be287b93885,GOLD,198
9fcc7b93-cc59-485f-8046-4dd9b9cc6781,BRONZE,75
9fcd0b38-7ae7-49d7-ad23-ae2a74954009,SILVER,152
9fce90d1-cabc-496f-a92a-380beace2799,SILVER,188
9fcff23c-63d0-465a-bdbc-9b73f190dcae,GOLD,234
9fd03e6b-e2e6-4806-9aa9-ed428ddff175,SILVER,144
9fd7fa10-b334-4637-9b9f-86f55bbd0fb2,GOLD,189
9fd8a889-480b-4b95-a7be-4bcc3904f47b,IRON,35
9fe04050-4330-4a4d-9d1f-d53bf72202ad,BRONZE,58
9fe40502-588e-4397-9363-de362ac9eb09,PLATINUM,200
9fe7cdab-f70e-4895-9ef5-8f2a718f87fa,BRONZE,112
9fec83a9-9653-4ac5-a7a5-2835d563c030,BRONZE,131
9feccf9d-e97c-4bc8-8883-52e94941b614,SILVER,159
9ff1d9ac-1b66-4436-af7d-9562fa4a1941,BRONZE,86
9ff347b3-40f2-446e-84ce-620aaf8e0791,BRONZE,61
9ff36ebd-f031-4251-9c30-3937f6ceac0f,SILVER,175
9ff56840-6b3c-46f5-837f-5a74efd80ee7,IRON,17
9ff6c96b-c257-4daf-ac8c-0b25b0c83fea,BRONZE,46
9ffad0da-faa2-43c9-8fbe-25a3bfc48eee,BRONZE,142
9ffd82aa-0994-4a12-a7a1-aa5b7b552d38,BRONZE,149
9ffea440-92f3-4d92-a73e-18837f45e4f3,GOLD,199
a0003c1c-fe7c-4412-917a-0b422b931984,BRONZE,157
a0013b48-f1e0-440c-87d8-80f9f3be1808,IRON,10
a00358b2-9247-40b3-aba0-98e7d0501a8f,SILVER,104
a0042d62-97d9-45db-9c2f-d2cea1c1e87a,BRONZE,145
a006e749-a631-4d77-93b0-0ae825899559,BRONZE,77
a0075068-9c28-4226-afa8-2086e95ccfa6,BRONZE,71
a00be4bb-66ef-48b3-abd7-8497c721c158,BRONZE,96
a00c9add-180c-4cce-8647-37d61080794e,PLATINUM,200
a010a04e-23aa-4693-894d-2f50f6644dbc,SILVER,177
a012f5e2-4181-4778-a778-b9afa5549d94,BRONZE,142
a0161708-efa7-43b4-832e-d10ddd139a9b,BRONZE,99
a01daff7-3d88-4215-b14c-97140ac03b07,SILVER,157
a01f23c3-5ff2-4567-9eff-106433cd26e9,BRONZE,72
a0234dcf-dd92-49ff-b331-781b53fd172c,IRON,48
a0265d6d-38f9-4e0b-ae7f-c0a81b09f96e,IRON,25
a026bb43-649c-4840-84f0-d87b1c707e85,BRONZE,48
a028fbcc-8cc7-42f4-841d-87feff690e46,BRONZE,125
a02a5142-0801-4dba-b1fa-4eafdd9cf052,GOLD,196
a02b4977-d183-4b0f-8a3c-d60d5eb18926,BRONZE,94
a036a0e2-247a-44df-89f1-5f634d5186a6,PLATINUM,194
a038107e-7beb-42ee-8e0b-b953649cb58f,BRONZE,66
a0385d7c-61a1-487f-aa58-e0c30613e98c,BRONZE,70
a03b6945-b2ee-4bf0-988c-1936504a00d8,GOLD,182
a03df9d2-fa8d-41bb-bf35-19a4cd389eef,GOLD,189
a0475a9e-b417-43f0-9312-ec1cce4cdbd3,BRONZE,125
a0484bda-c79a-40c7-8a55-2787cdebcab0,BRONZE,31
a04b9f19-7ee1-48d7-a92e-d516a00824ee,GOLD,197
a04d3689-98cc-436b-98d2-c1ae6307970d,SILVER,85
a0502047-8d0f-4a36-80ed-253f9a2f4621,IRON,19
a05169c0-cd10-465a-a73d-4ba3aa4ef3ab,SILVER,186
a051c961-3658-47f8-90e8-8111208a2e7f,IRON,35
a0584046-62b2-47dc-a249-6815f9a27fe9,GOLD,200
a058d6a5-8e69-4c8f-9320-15cf745e7253,GOLD,89
a058f52a-9aba-42df-98fe-2a1df5dd322a,GOLD,190
a05ff357-d078-48aa-9d42-cb3985a81d23,SILVER,163
a062e7e5-0f89-4b1d-83ec-47c831deb087,SILVER,178
a063c02d-3823-4ff3-88e6-f92c56cfed67,SILVER,175
a06699e9-25f3-4420-92fb-9ae1d98e575a,IRON,33
a06cd780-9c9f-4fe6-b3a1-7bceee292d07,SILVER,120
a06ec69d-769d-4114-97ec-2797b7fadf29,GOLD,201
a0768d76-6e18-45be-954b-844316b7dba4,SILVER,172
a07731bb-139f-4598-bb0b-0e3cb898b138,SILVER,76
a07832c4-2eb7-4d36-a4e0-7c3e5f51c07a,IRON,43
a080a132-a412-4467-ab4e-379cf0497888,BRONZE,148
a0825d96-02cf-4302-b8f1-6d3d2b97f363,BRONZE,126
a0859be7-35a9-450f-a74c-1a70434af145,GOLD,188
a085e401-3c2a-4887-8227-85a3decf289a,GOLD,198
a08b06f4-2548-40af-b1b8-b41b84c14936,PLATINUM,149
a08cf0f4-28cb-475d-9baf-f637b9c5498a,SILVER,176
a090e19a-801c-4ccd-99b3-5003f1da9ad1,IRON,32
a092b9b5-044f-4e94-af05-830d2fdb1270,GOLD,201
a0960738-3279-4600-bd8c-b6567a237908,GOLD,99
a09aacdc-4bd2-4cb2-8b44-069ffff57d4d,SILVER,171
a09b3c03-edb9-4593-adbf-f970ebef93c1,PLATINUM,205
a09f85a0-538a-4dd8-aebc-5c02d8f7112b,GOLD,194
a0a0f30a-8e30-42b5-8b6d-d8b00f5ba140,SILVER,193
a0a2d7d4-b4c8-42d6-b956-de51ee0cea67,SILVER,191
a0a39a02-e368-4366-84b7-c1c5be09c3d7,IRON,19
a0a41941-8fad-4e5e-af51-9fe8e28ed2f3,SILVER,153
a0a45a59-04db-4485-9eea-8b8d15b569e6,BRONZE,141
a0aa4038-f19b-4f12-a7fe-ea577f96e6f9,GOLD,190
a0ab44f7-e8b1-4ce0-9cb3-0703bc21ebde,BRONZE,181
a0ad768a-4fbd-40bb-9fe1-2f3b4e7623be,GOLD,186
a0aec182-d1a0-4481-a122-b29860613ccb,GOLD,198
a0b3223e-a6a9-4f8b-a6a7-6ed921cf5e91,GOLD,200
a0b323ec-61f5-4ceb-9602-4f7db2aa8805,BRONZE,66
a0b8b223-de0a-4b40-8f33-2f8d8e73a012,BRONZE,64
a0b955db-88d6-4696-b2b5-57a736fb9529,BRONZE,128
a0bb8b7a-7f4c-4685-a2ff-fa755f3bb80d,IRON,13
a0bd5ceb-d9c5-46c6-8e32-6c3652092b72,IRON,22
a0bdb5a4-ec4a-455a-a460-69ff4dc7b30f,SILVER,194
a0c48719-a295-46d4-b7e8-c55a54e36298,PLATINUM,199
a0c520e8-a5e8-4d42-a6b8-76fe70add59e,IRON,68
a0c60f8b-f3fa-46a7-b2e9-04d2f60f6a6e,SILVER,191
a0c6e9de-305b-470e-ba23-9d4f5c8ffd57,IRON,35
a0cc0dc2-c12d-49ba-b8b8-a02db18f8b74,GOLD,201
a0cc5b3d-5a6c-4337-8a69-3744ea112e4f,SILVER,114
a0cfba7b-2318-4eda-865c-38f11cb26926,IRON,20
a0d4b8f1-78fa-4522-b390-4bd2fa834c08,GOLD,193
a0d4d317-97d6-4568-91fd-fa28414ab742,GOLD,199
a0d835a5-b342-4667-a305-6f8de060109f,SILVER,160
a0d9b253-f4d7-4364-b830-322b76150330,PLATINUM,198
a0ddb232-7ba3-44f3-9a42-32552c0a93a6,BRONZE,65
a0de8374-146b-43dc-9cd7-0f4e0c1c85e8,BRONZE,81
a0e6053b-7b28-40dc-956a-4dc4f6a8300d,SILVER,137
a0e894d2-1085-4a51-876b-b51d8a7adcb7,GOLD,129
a0ec9452-b552-44d3-a125-47e58561df75,IRON,55
a0ed9cbf-48eb-4bf9-babe-8bc6daf89359,SILVER,196
a0f09008-aa97-40ab-9b04-75f8eb88e5c0,IRON,43
a0f0dce2-95e3-4b36-bdeb-d0f681fe96b6,BRONZE,74
a0f3a876-87ea-4ee8-8c45-cd2de2d02453,GOLD,133
a0f50bf9-e82a-4c15-aa45-15f8e40c2159,GOLD,183
a0f8cf28-77c5-4184-88f5-a40b0b2e56c1,GOLD,98
a0fbe4dc-8e1d-4aad-b445-6b53b61bea95,SILVER,192
a0ff2bcb-2949-4c69-9888-95268e595957,GOLD,196
a10057f6-b893-4992-b127-bb7b08f3a02f,BRONZE,153
a1043a67-c69c-4c4e-bb5e-cc9460ccd745,IRON,41
a10481d1-3cec-443c-8817-f84d133f8b3a,IRON,71
a10536b7-b1d2-4f83-b0f9-1ad85e715ac4,SILVER,192
a105998e-7891-45c1-943a-47a9a77bef52,GOLD,188
a109bc7b-c7ee-412d-9e73-3f2b45ce3d80,SILVER,191
a10c9384-0610-4eda-a099-6b4cd7c7e8a0,SILVER,73
a10ce55f-500a-49a6-8a1e-d16c9ed9ae80,IRON,39
a10cf42e-fb13-48c7-9a85-0b5a196fc92a,SILVER,194
a10f257c-31a3-4a87-a58e-077738444a29,SILVER,92
a10fed9f-b673-49c9-b053-8a533c771a17,SILVER,191
a113ad59-8c5d-4693-b448-3513e2976988,PLATINUM,198
